myid,depot,eff_date,day,pullout2,swingdur,swingdursec,runno,start,arrive,finish,worktime,pay,leave,r1,b1,potype1,pot1,pitype1,pit1,stime1,stimeint1,start22,r2,b2,potype2,pot2,pitype2,pit2,stime2,stimeint2,start23,r3,b3,potype3,pot3,pitype3,pit3,stime3,stimeint3,start24,r4,b4,potype4,pot4,pitype4,pit4,stime4,stimeint4,start25,r5,b5,potype5,pot5,pitype5,pit5,stime5,stimeint5,start26,r6,b6,potype6,pot6,pitype6,pit6,stime6,stimeint6,start27,r7,b7,potype7,pot7,pitype7,pit7,stime7,stimeint7,start28,r8,b8,potype8,pot8,pitype8,pit8,stime8,stimeint8,start29,r9,b9,potype9,pot9,pitype9,pit9,stime9,stimeint9,start210,r10,b10,potype10,pot10,pitype10,pit10,stime10,stimeint10,sum1, sum12,sum2, sum22,sum3, sum32,sum4, sum42,sum5, sum52,sum6, sum62,sum7, sum72,sum8, sum82,sum9, sum92,sum10, sum102,
Alleghenyweekday101,Allegheny,2-23-2026,weekday,,,,101,2023-10-11 01:05 AM,,2023-10-11 9:13 AM,7:58,8.0,,6,5101,O,01:19 AM,I,09:09 AM,7:50,470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTE: 6 SCHD: 7:50,--> O: 01:19 AM > I: 09:09 AM,,,,,,,,,,,,,,,,,,,
Alleghenyweekday102,Allegheny,2-23-2026,weekday,,,,102,2023-10-11 04:52 AM,,2023-10-11 1:36 PM,8:34,8.9,,6,5102,O,05:06 AM,I,01:32 PM,8:26,506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTE: 6 SCHD: 8:26,--> O: 05:06 AM > I: 01:32 PM,,,,,,,,,,,,,,,,,,,
Alleghenyweekday103,Allegheny,2-23-2026,weekday,,,,103,2023-10-11 05:06 AM,,2023-10-11 2:06 PM,8:50,9.3,,6,5103,O,05:20 AM,I,02:02 PM,8:42,522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTE: 6 SCHD: 8:42,--> O: 05:20 AM > I: 02:02 PM,,,,,,,,,,,,,,,,,,,
Alleghenyweekday104,Allegheny,2-23-2026,weekday,02:51 PM,3Hrs 34Min,12840,104,2023-10-11 05:28 AM,,2023-10-11 6:02 PM,8:50,11.4,,6,5104,O,05:42 AM,I,11:17 AM,5:35,335,2:41,6,5110,O,02:51 PM,I,05:58 PM,3:07,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTE: 6 SCHD: 5:35,--> O: 05:42 AM > I: 11:17 AM,RTE: 6 SCHD: 3:07,--> O: 02:51 PM > I: 05:58 PM,,,,,,,,,,,,,,,,,
Alleghenyweekday105,Allegheny,2-23-2026,weekday,04:49 PM,2Hrs 58Min,10680,105,2023-10-11 06:21 AM,,2023-10-11 6:29 PM,9:00,11.0,,6,5105,O,06:35 AM,I,01:51 PM,7:16,436,4:39,60,5392,O,04:49 PM,I,06:25 PM,1:36,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTE: 6 SCHD: 7:16,--> O: 06:35 AM > I: 01:51 PM,RTE: 60 SCHD: 1:36,--> O: 04:49 PM > I: 06:25 PM,,,,,,,,,,,,,,,,,
Alleghenyweekday106,Allegheny,2-23-2026,weekday,,,,106,2023-10-11 12:53 PM,,2023-10-11 9:25 PM,8:22,8.6,,6,5107,O,01:07 PM,I,09:21 PM,8:14,494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTE: 6 SCHD: 8:14,--> O: 01:07 PM > I: 09:21 PM,,,,,,,,,,,,,,,,,,,
Alleghenyweekday107,Allegheny,2-23-2026,weekday,04:35 PM,1Hrs 17Min,4620,107,2023-10-11 02:03 PM,,2023-10-12 12:17 AM,8:47,9.4,,HRS,5554,O,02:17 PM,I,03:18 PM,1:01,61,4:25,6,5112,O,04:35 PM,I,12:13 AM,7:38,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTE: HRS SCHD: 1:01,--> O: 02:17 PM > I: 03:18 PM,RTE: 6 SCHD: 7:38,--> O: 04:35 PM > I: 12:13 AM,,,,,,,,,,,,,,,,,
Alleghenyweekday108,Allegheny,2-23-2026,weekday,,,,108,2023-10-11 03:56 PM,,2023-10-12 1:32 AM,9:26,10.2,,6,5111,O,04:10 PM,I,01:28 AM,9:18,558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTE: 6 SCHD: 9:18,--> O: 04:10 PM > I: 01:28 AM,,,,,,,,,,,,,,,,,,,
Alleghenyweekday109,Allegheny,2-23-2026,weekday,,,,109,2023-10-11 05:09 PM,,2023-10-12 2:42 AM,9:23,10.1,,6,5113,O,05:23 PM,I,02:38 AM,9:15,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTE: 6 SCHD: 9:15,--> O: 05:23 PM > I: 02:38 AM,,,,,,,,,,,,,,,,,,,
Alleghenyweekday801,Allegheny,2-23-2026,weekday,,,,801,2023-10-11 04:23 AM,,2023-10-11 2:09 PM,9:36,10.4,,9,5002,O,04:37 AM,I,02:05 PM,9:28,568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTE: 9 SCHD: 9:28,--> O: 04:37 AM > I: 02:05 PM,,,,,,,,,,,,,,,,,,,
