myid,runno,depot,page_1,page,day,moblink,pclink,Trip Sheet
MidvaleWeekday13,13,Midvale,1 of 2,27,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=27,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=27.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday14,14,Midvale,1 of 2,29,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=29,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=29.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday15,15,Midvale,1 of 1,31,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=31,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=31.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday16,16,Midvale,1 of 3,32,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=32,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=32.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday17,17,Midvale,1 of 2,35,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=35,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=35.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday18,18,Midvale,1 of 2,37,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=37,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=37.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday19,19,Midvale,1 of 2,39,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=39,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=39.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday20,20,Midvale,1 of 2,41,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=41,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=41.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday21,21,Midvale,1 of 2,43,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=43,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=43.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday22,22,Midvale,1 of 2,45,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=45,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=45.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday23,23,Midvale,1 of 2,47,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=47,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=47.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday24,24,Midvale,1 of 2,49,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=49,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=49.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday25,25,Midvale,1 of 2,51,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=51,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=51.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday26,26,Midvale,1 of 2,53,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=53,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=53.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday27,27,Midvale,1 of 2,55,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=55,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=55.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday28,28,Midvale,1 of 2,57,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=57,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=57.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday29,29,Midvale,1 of 2,59,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=59,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=59.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday30,30,Midvale,1 of 2,61,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=61,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=61.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday31,31,Midvale,1 of 2,63,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=63,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=63.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday61,61,Midvale,1 of 2,65,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=65,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=65.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday62,62,Midvale,1 of 2,67,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=67,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=67.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday63,63,Midvale,1 of 2,69,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=69,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=69.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday64,64,Midvale,1 of 2,71,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=71,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=71.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday65,65,Midvale,1 of 2,73,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=73,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=73.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday66,66,Midvale,1 of 2,75,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=75,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=75.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday67,67,Midvale,1 of 3,77,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=77,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=77.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday68,68,Midvale,1 of 2,80,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=80,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=80.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday69,69,Midvale,1 of 3,82,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=82,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=82.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday70,70,Midvale,1 of 2,85,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=85,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=85.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday71,71,Midvale,1 of 2,87,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=87,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=87.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday72,72,Midvale,1 of 2,89,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=89,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=89.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday73,73,Midvale,1 of 2,91,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=91,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=91.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday74,74,Midvale,1 of 2,93,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=93,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=93.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday75,75,Midvale,1 of 3,95,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=95,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=95.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday76,76,Midvale,1 of 2,98,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=98,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=98.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday77,77,Midvale,1 of 2,100,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=100,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=100.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday78,78,Midvale,1 of 2,102,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=102,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=102.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday79,79,Midvale,1 of 2,104,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=104,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=104.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday80,80,Midvale,1 of 2,106,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=106,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=106.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday81,81,Midvale,1 of 2,108,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=108,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=108.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday82,82,Midvale,1 of 2,110,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=110,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=110.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday101,101,Midvale,1 of 2,112,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=112,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=112.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday102,102,Midvale,1 of 2,114,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=114,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=114.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday103,103,Midvale,1 of 3,116,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=116,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=116.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday104,104,Midvale,1 of 2,119,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=119,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=119.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday105,105,Midvale,1 of 2,121,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=121,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=121.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday106,106,Midvale,1 of 2,123,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=123,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=123.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday107,107,Midvale,1 of 2,125,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=125,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=125.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday108,108,Midvale,1 of 2,127,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=127,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=127.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday109,109,Midvale,1 of 2,129,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=129,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=129.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday110,110,Midvale,1 of 1,131,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=131,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=131.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday201,201,Midvale,1 of 2,132,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=132,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=132.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday202,202,Midvale,1 of 2,134,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=134,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=134.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday203,203,Midvale,1 of 3,136,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=136,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=136.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday204,204,Midvale,1 of 3,139,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=139,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=139.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday205,205,Midvale,1 of 3,142,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=142,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=142.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday206,206,Midvale,1 of 2,145,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=145,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=145.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday207,207,Midvale,1 of 3,147,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=147,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=147.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday208,208,Midvale,1 of 2,150,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=150,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=150.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday209,209,Midvale,1 of 2,152,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=152,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=152.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday210,210,Midvale,1 of 2,154,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=154,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=154.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday211,211,Midvale,1 of 3,156,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=156,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=156.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday212,212,Midvale,1 of 3,159,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=159,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=159.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday213,213,Midvale,1 of 6,162,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=162,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=162.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
MidvaleWeekday214,214,Midvale,1 of 2,168,Weekday,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles.pdf#page=168,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/paddles/weekday-paddles#page=168.pdf,https://www4.septa.org/picking/pdf/spring-a-2026/midvale/trip-sheets/weekday-trip-sheets.pdf
