myid,depot,eff_date,day,pullout2,swingdur,swingdursec,runno,start,arrive,finish,worktime,pay,leave,r1,b1,potype1,pot1,pitype1,pit1,stime1,stimeint1,start22,r2,b2,potype2,pot2,pitype2,pit2,stime2,stimeint2,start23,r3,b3,potype3,pot3,pitype3,pit3,stime3,stimeint3,start24,r4,b4,potype4,pot4,pitype4,pit4,stime4,stimeint4,start25,r5,b5,potype5,pot5,pitype5,pit5,stime5,stimeint5,start26,r6,b6,potype6,pot6,pitype6,pit6,stime6,stimeint6,start27,r7,b7,potype7,pot7,pitype7,pit7,stime7,stimeint7,start28,r8,b8,potype8,pot8,pitype8,pit8,stime8,stimeint8,start29,r9,b9,potype9,pot9,pitype9,pit9,stime9,stimeint9,start210,r10,b10,potype10,pot10,pitype10,pit10,stime10,stimeint10,sum1, sum12,sum2, sum22,sum3, sum32,sum4, sum42,sum5, sum52,sum6, sum62,sum7, sum72,sum8, sum82,sum9, sum92,sum10, sum102,
SouthernWeekday706,Southern,02-23-2026,Weekday,,,,706,2023-10-11 06:01 AM,,2023-10-11 2:49 PM,8:38,9.0,,47,7908,O,06:16 AM,I,02:44 PM,8:28,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTE: 47 SCHD: 8:28,--> O: 06:16 AM > I: 02:44 PM,,,,,,,,,,,,,,,,,,,
SouthernWeekday707,Southern,02-23-2026,Weekday,,,,707,2023-10-11 06:23 AM,,2023-10-11 4:53 PM,10:20,11.5,,47,7909,O,06:38 AM,CG,03:26 PM,8:48,528,,47M,7909,CG,03:26 PM,CG,04:17 PM,0:51,51,,47,7909,CG,04:17 PM,I,04:48 PM,0:31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTE: 47 SCHD: 8:48,--> O: 06:38 AM > CG: 03:26 PM,RTE: 47M SCHD: 0:51,--> CG: 03:26 PM > CG: 04:17 PM,RTE: 47 SCHD: 0:31,--> CG: 04:17 PM > I: 04:48 PM,,,,,,,,,,,,,,,
SouthernWeekday708,Southern,02-23-2026,Weekday,,,,708,2023-10-11 06:35 AM,,2023-10-11 3:47 PM,9:02,9.6,,47,7910,O,06:50 AM,I,03:42 PM,8:52,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTE: 47 SCHD: 8:52,--> O: 06:50 AM > I: 03:42 PM,,,,,,,,,,,,,,,,,,,
SouthernWeekday709,Southern,02-23-2026,Weekday,,,,709,2023-10-11 07:14 AM,,2023-10-11 4:22 PM,8:58,9.5,,47,7911,O,07:29 AM,I,04:17 PM,8:48,528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTE: 47 SCHD: 8:48,--> O: 07:29 AM > I: 04:17 PM,,,,,,,,,,,,,,,,,,,
SouthernWeekday710,Southern,02-23-2026,Weekday,02:01 PM,2Hrs 47Min,10020,710,2023-10-11 05:41 AM,,2023-10-11 5:19 PM,8:41,10.0,,47,7906,O,05:56 AM,CG,07:18 AM,1:22,82,,57,7906,CG,07:18 AM,I,11:14 AM,3:56,236,1:51,47,7920,O,02:01 PM,I,05:14 PM,3:13,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTE: 47 SCHD: 1:22,--> O: 05:56 AM > CG: 07:18 AM,RTE: 57 SCHD: 3:56,--> CG: 07:18 AM > I: 11:14 AM,RTE: 47 SCHD: 3:13,--> O: 02:01 PM > I: 05:14 PM,,,,,,,,,,,,,,,
SouthernWeekday711,Southern,02-23-2026,Weekday,12:10 PM,3Hrs 15Min,11700,711,2023-10-11 05:51 AM,,2023-10-11 6:06 PM,8:50,10.9,,47,7907,O,06:06 AM,I,08:55 AM,2:49,169,12:00,37,7362,O,12:10 PM,I,06:01 PM,5:51,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTE: 47 SCHD: 2:49,--> O: 06:06 AM > I: 08:55 AM,RTE: 37 SCHD: 5:51,--> O: 12:10 PM > I: 06:01 PM,,,,,,,,,,,,,,,,,
SouthernWeekday712,Southern,02-23-2026,Weekday,01:41 PM,2Hrs 22Min,8520,712,2023-10-11 07:56 AM,,2023-10-11 7:13 PM,8:47,9.8,,47,7912,O,08:11 AM,I,11:19 AM,3:08,188,1:39,63,7656,RN,01:41 PM,I,07:08 PM,5:27,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTE: 47 SCHD: 3:08,--> O: 08:11 AM > I: 11:19 AM,RTE: 63 SCHD: 5:27,--> RN: 01:41 PM > I: 07:08 PM,,,,,,,,,,,,,,,,,
SouthernWeekday713,Southern,02-23-2026,Weekday,02:09 PM,2Hrs 19Min,8340,713,2023-10-11 08:46 AM,,2023-10-11 7:26 PM,8:11,8.5,,47,7913,O,09:01 AM,I,11:50 AM,2:49,169,1:59,12,7257,O,02:09 PM,I,07:21 PM,5:12,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTE: 47 SCHD: 2:49,--> O: 09:01 AM > I: 11:50 AM,RTE: 12 SCHD: 5:12,--> O: 02:09 PM > I: 07:21 PM,,,,,,,,,,,,,,,,,
SouthernWeekday714,Southern,02-23-2026,Weekday,,,,714,2023-10-11 10:38 AM,,2023-10-11 7:52 PM,9:04,9.6,,47,7914,O,10:53 AM,CG,02:27 PM,3:34,214,,57,7914,CG,02:27 PM,I,07:47 PM,5:20,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTE: 47 SCHD: 3:34,--> O: 10:53 AM > CG: 02:27 PM,RTE: 57 SCHD: 5:20,--> CG: 02:27 PM > I: 07:47 PM,,,,,,,,,,,,,,,,,
SouthernWeekday715,Southern,02-23-2026,Weekday,03:25 PM,1Hrs 12Min,4320,715,2023-10-11 10:58 AM,,2023-10-11 9:07 PM,8:47,9.4,,47,7915,O,11:13 AM,I,02:13 PM,3:00,180,3:15,63,7684,O,03:25 PM,I,09:02 PM,5:37,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTE: 47 SCHD: 3:00,--> O: 11:13 AM > I: 02:13 PM,RTE: 63 SCHD: 5:37,--> O: 03:25 PM > I: 09:02 PM,,,,,,,,,,,,,,,,,
